fecha,canal,category,subcategory,subcategory_2,subcategory_3,marca,modelo,sku,upc,item,item_characteristics,url sku,image,price,sale_price,shipment cost,sales flag,store id,store name,store address,stock,upc wm,final_price,upc wm2,comp,composition,made_in,url item
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Rojo opaco,NoSKU,NoSKU_Rojo opaco_M,Tanga (GG04D8),"Nuestra líneaCOLORSen corte tanga, con la mejor frescura de la microfibra.ReferenciaGG04D8.DETALLESSilueta ajustada.Elástico contramarcado.TELAMicrofibra de la más alta calidad, nylon y spandex.Diseñado y producido en Colombia.*El elástico puede variar según disposición del diseño.",https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Rojo opaco,NoSKU,NoSKU_Rojo opaco_L,Tanga (GG04D8),"Nuestra líneaCOLORSen corte tanga, con la mejor frescura de la microfibra.ReferenciaGG04D8.DETALLESSilueta ajustada.Elástico contramarcado.TELAMicrofibra de la más alta calidad, nylon y spandex.Diseñado y producido en Colombia.*El elástico puede variar según disposición del diseño.",https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Rojo opaco,NoSKU,NoSKU_Rojo opaco_XXL,Tanga (GG04D8),"Nuestra líneaCOLORSen corte tanga, con la mejor frescura de la microfibra.ReferenciaGG04D8.DETALLESSilueta ajustada.Elástico contramarcado.TELAMicrofibra de la más alta calidad, nylon y spandex.Diseñado y producido en Colombia.*El elástico puede variar según disposición del diseño.",https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XXL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_S,Tanga (GG04D8),"Nuestra líneaCOLORSen corte tanga, con la mejor frescura de la microfibra.ReferenciaGG04D8.DETALLESSilueta ajustada.Elástico contramarcado.TELAMicrofibra de la más alta calidad, nylon y spandex.Diseñado y producido en Colombia.*El elástico puede variar según disposición del diseño.",https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_XL,Tanga (GG04D8),"Nuestra líneaCOLORSen corte tanga, con la mejor frescura de la microfibra.ReferenciaGG04D8.DETALLESSilueta ajustada.Elástico contramarcado.TELAMicrofibra de la más alta calidad, nylon y spandex.Diseñado y producido en Colombia.*El elástico puede variar según disposición del diseño.",https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_M,Tanga (GG04D8),"Nuestra líneaCOLORSen corte tanga, con la mejor frescura de la microfibra.ReferenciaGG04D8.DETALLESSilueta ajustada.Elástico contramarcado.TELAMicrofibra de la más alta calidad, nylon y spandex.Diseñado y producido en Colombia.*El elástico puede variar según disposición del diseño.",https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_L,Tanga (GG04D8),"Nuestra líneaCOLORSen corte tanga, con la mejor frescura de la microfibra.ReferenciaGG04D8.DETALLESSilueta ajustada.Elástico contramarcado.TELAMicrofibra de la más alta calidad, nylon y spandex.Diseñado y producido en Colombia.*El elástico puede variar según disposición del diseño.",https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_XXL,Tanga (GG04D8),"Nuestra líneaCOLORSen corte tanga, con la mejor frescura de la microfibra.ReferenciaGG04D8.DETALLESSilueta ajustada.Elástico contramarcado.TELAMicrofibra de la más alta calidad, nylon y spandex.Diseñado y producido en Colombia.*El elástico puede variar según disposición del diseño.",https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XXL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-unicolor-de-microfibra-premium-gg04d8
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Negro,NoSKU,NoSKU_Negro_M,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Negro,NoSKU,NoSKU_Negro_XL,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Negro,NoSKU,NoSKU_Negro_L,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Negro,NoSKU,NoSKU_Negro_S,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Negro,NoSKU,NoSKU_Negro_XXL,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XXL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Vinotinto oscuro,NoSKU,NoSKU_Vinotinto oscuro_M,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Vinotinto oscuro,NoSKU,NoSKU_Vinotinto oscuro_XL,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Vinotinto oscuro,NoSKU,NoSKU_Vinotinto oscuro_L,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Vinotinto oscuro,NoSKU,NoSKU_Vinotinto oscuro_S,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Vinotinto oscuro,NoSKU,NoSKU_Vinotinto oscuro_XXL,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XXL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul adriatico,NoSKU,NoSKU_Azul adriatico_M,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul adriatico,NoSKU,NoSKU_Azul adriatico_XL,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul adriatico,NoSKU,NoSKU_Azul adriatico_L,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul adriatico,NoSKU,NoSKU_Azul adriatico_S,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
2025/01/10,Diane & Geordi (CR),Hombre,tanga masculina,,,Diane & Geordi,Azul adriatico,NoSKU,NoSKU_Azul adriatico_XXL,Tanga (GG03B3),¡Bienvenido al mundo Geordi!Descubre nuestra increíble variedad de ropa interior hecha a mano.Referencia GG03B3: Tanga Malla con fibras premium.DETALLESSilueta ajustada.Sistema de doble pinza y elástico interno en la pinza para mejor soporte.Detalle lateral en elástico suave y expuesto contramarcado con logo Geordi.Sistema de realce en pinza.TELAMalla con fibras premium para una máxima suavidad y frescura. (Poliamida 96%. Spandex 4%.)Diseñado y producido en Colombia.,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",4900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XXL,NoSKU,4900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/tangas-masculina/products/tanga-de-malla-premium-gg03b3
